HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.HITId,Input.HITTypeId,Input.Title,Input.Description,Input.Keywords,Input.Reward,Input.CreationTime,Input.MaxAssignments,Input.RequesterAnnotation,Input.AssignmentDurationInSeconds,Input.AutoApprovalDelayInSeconds,Input.Expiration,Input.NumberOfSimilarHITs,Input.LifetimeInSeconds,Input.AssignmentId,Input.WorkerId,Input.AssignmentStatus,Input.AcceptTime,Input.SubmitTime,Input.AutoApprovalTime,Input.ApprovalTime,Input.RejectionTime,Input.RequesterFeedback,Input.WorkTimeInSeconds,Input.LifetimeApprovalRate,Input.Last30DaysApprovalRate,Input.Last7DaysApprovalRate,Input.attr_id,Input.attr_name,Input.attr_desc,Input.ex_adj,Input.adj_1,Input.adj_2,Input.adj_3,Input.adj_4,Input.adj_5,Input.adj_6,Input.adj_7,Input.adj_8,Input.adj_9,Input.adj_10,Input.pos_qual_ctrl_1,Input.pos_qual_ctrl_2,Input.pos_qual_ctrl_3,Input.pos_qual_ctrl_4,Input.pos_qual_ctrl_5,Input.neg_qual_ctrl,Input.aadj_1,Input.aadj_10,Input.aadj_2,Input.aadj_3,Input.aadj_4,Input.aadj_5,Input.aadj_6,Input.aadj_7,Input.aadj_8,Input.aadj_9,Input.aneg_qual_ctrl,Input.apos_qual_ctrl_1,Input.apos_qual_ctrl_2,Input.apos_qual_ctrl_3,Input.apos_qual_ctrl_4,Input.apos_qual_ctrl_5,Input.appeal,Answer.ruling.label,Approve,Reject
31ANT7FQNABNJ2K4EXIA93INMNI5HH,3ZZSZV2CUDWUFZWNZFJH1U94BF9GS1,Review HIT Appeals,Review rejected HITs with appeals and decide whether the HIT should have been rejected,{},$0.01 ,Wed Apr 24 16:53:23 PDT 2019,3,BatchId:235466;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 16:53:23 PDT 2019,,,3X08E93BHYR6S1YVDZ6DS23DFEG66U,A23441R746K5OU,Approved,Wed Apr 24 21:59:41 PDT 2019,Wed Apr 24 22:01:11 PDT 2019,Sat Apr 27 22:01:11 PDT 2019,,,,90,100% (23/23),100% (23/23),100% (23/23),3P7RGTLO6ED72IIBNVGEYLLCHHIAKW,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:44 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:44 PST 2019,,,323Q6SJS8IGDI3V4IS4ANECZS30HFB,A3542PB4Z0NE80,Approved,Wed Jan 16 14:31:52 PST 2019,Wed Jan 16 14:32:29 PST 2019,Sat Jan 19 14:32:29 PST 2019,2019-01-19 22:32:42 UTC,,,37,100% (58/58),100% (37/37),100% (36/36),obedience.n.02,obedience,the trait of being willing to obey,"manageable, bad, disobedient, dutiful, noncompliant",multifaceted,atypical,hunger,inside,alien,obese,conspicuous,analytical,authorized,monochrome,dutiful,self-willed,wilful,submissive,noncompliant,far-flung,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,"I tried to do the best I could, but the set up was more than a little confusing.","No, the task should not have been rejected",,
30P8I9JKOKUS13FOJMZEO49WU2SV5W,3ZZSZV2CUDWUFZWNZFJH1U94BF9GS1,Review HIT Appeals,Review rejected HITs with appeals and decide whether the HIT should have been rejected,{},$0.01 ,Wed Apr 24 16:53:23 PDT 2019,3,BatchId:235466;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 16:53:23 PDT 2019,,,31UV0MXWNTLQ2HTIAH5XXZFISA55IC,AUNCXP5YDEBH0,Approved,Thu Apr 25 13:48:10 PDT 2019,Thu Apr 25 13:48:39 PDT 2019,Sun Apr 28 13:48:39 PDT 2019,,,,29,100% (5/5),100% (5/5),100% (5/5),3P7RGTLO6ED72IIBNVGEYLLCHHIAKW,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:44 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:44 PST 2019,,,36W0OB37HWEJNKM4J4YHQ6SH49NHZU,A2OW2CIT4H7364,Approved,Thu Jan 17 05:07:18 PST 2019,Thu Jan 17 05:48:32 PST 2019,Sun Jan 20 05:48:32 PST 2019,2019-01-20 13:48:41 UTC,,,2474,100% (141/141),100% (138/138),100% (138/138),obedience.n.02,obedience,the trait of being willing to obey,"manageable, bad, disobedient, dutiful, noncompliant",multifaceted,atypical,hunger,inside,alien,obese,conspicuous,analytical,authorized,monochrome,dutiful,self-willed,wilful,submissive,noncompliant,far-flung,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,"I tried to do the best I could, but the set up was more than a little confusing.","No, the task should not have been rejected",,
30P8I9JKOKUS13FOJMZEO49WU2SV5W,3ZZSZV2CUDWUFZWNZFJH1U94BF9GS1,Review HIT Appeals,Review rejected HITs with appeals and decide whether the HIT should have been rejected,{},$0.01 ,Wed Apr 24 16:53:23 PDT 2019,3,BatchId:235466;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 16:53:23 PDT 2019,,,36W0OB37HZNOD02NBNUSMRLYTWXZHJ,AG1XA7PPOEY4Z,Approved,Thu Apr 25 13:24:55 PDT 2019,Thu Apr 25 13:29:07 PDT 2019,Sun Apr 28 13:29:07 PDT 2019,,,,252,100% (11/11),100% (11/11),100% (11/11),3P7RGTLO6ED72IIBNVGEYLLCHHIAKW,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:44 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:44 PST 2019,,,36W0OB37HWEJNKM4J4YHQ6SH49NHZU,A2OW2CIT4H7364,Approved,Thu Jan 17 05:07:18 PST 2019,Thu Jan 17 05:48:32 PST 2019,Sun Jan 20 05:48:32 PST 2019,2019-01-20 13:48:41 UTC,,,2474,100% (141/141),100% (138/138),100% (138/138),obedience.n.02,obedience,the trait of being willing to obey,"manageable, bad, disobedient, dutiful, noncompliant",multifaceted,atypical,hunger,inside,alien,obese,conspicuous,analytical,authorized,monochrome,dutiful,self-willed,wilful,submissive,noncompliant,far-flung,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,"I tried to do the best I could, but the set up was more than a little confusing.","No, the task should not have been rejected",,
30P8I9JKOKUS13FOJMZEO49WU2SV5W,3ZZSZV2CUDWUFZWNZFJH1U94BF9GS1,Review HIT Appeals,Review rejected HITs with appeals and decide whether the HIT should have been rejected,{},$0.01 ,Wed Apr 24 16:53:23 PDT 2019,3,BatchId:235466;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 16:53:23 PDT 2019,,,3MHW492WW3MTWUYO1NL2TQGYM7NVML,A2VH5M7RLI6708,Approved,Thu Apr 25 07:13:38 PDT 2019,Thu Apr 25 07:14:01 PDT 2019,Sun Apr 28 07:14:01 PDT 2019,,,,23,100% (12/12),100% (12/12),100% (12/12),3P7RGTLO6ED72IIBNVGEYLLCHHIAKW,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:44 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:44 PST 2019,,,36W0OB37HWEJNKM4J4YHQ6SH49NHZU,A2OW2CIT4H7364,Approved,Thu Jan 17 05:07:18 PST 2019,Thu Jan 17 05:48:32 PST 2019,Sun Jan 20 05:48:32 PST 2019,2019-01-20 13:48:41 UTC,,,2474,100% (141/141),100% (138/138),100% (138/138),obedience.n.02,obedience,the trait of being willing to obey,"manageable, bad, disobedient, dutiful, noncompliant",multifaceted,atypical,hunger,inside,alien,obese,conspicuous,analytical,authorized,monochrome,dutiful,self-willed,wilful,submissive,noncompliant,far-flung,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,"I tried to do the best I could, but the set up was more than a little confusing.","Yes, the task should have been rejected",,
3S8A4GJRD5COK7F2O59JGANWQX3V6C,3ZZSZV2CUDWUFZWNZFJH1U94BF9GS1,Review HIT Appeals,Review rejected HITs with appeals and decide whether the HIT should have been rejected,{},$0.01 ,Wed Apr 24 16:53:23 PDT 2019,3,BatchId:235466;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 16:53:23 PDT 2019,,,3AZHRG4CU7TCH7PYS8SYCYH2SKS30K,A23441R746K5OU,Approved,Wed Apr 24 21:56:10 PDT 2019,Wed Apr 24 21:57:15 PDT 2019,Sat Apr 27 21:57:15 PDT 2019,,,,65,100% (23/23),100% (23/23),100% (23/23),3P7RGTLO6ED72IIBNVGEYLLCHHIAKW,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:44 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:44 PST 2019,,,37TD41K0AH9V50PA2KQ8JMYY42ECS7,A3RS7UCO7CQ74R,Approved,Thu Jan 17 01:17:19 PST 2019,Thu Jan 17 01:22:32 PST 2019,Sun Jan 20 01:22:32 PST 2019,2019-01-20 09:22:38 UTC,,,313,100% (189/189),100% (164/164),100% (164/164),obedience.n.02,obedience,the trait of being willing to obey,"manageable, bad, disobedient, dutiful, noncompliant",multifaceted,atypical,hunger,inside,alien,obese,conspicuous,analytical,authorized,monochrome,dutiful,self-willed,wilful,submissive,noncompliant,far-flung,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,"I tried to do the best I could, but the set up was more than a little confusing.","Yes, the task should have been rejected",,
3S8A4GJRD5COK7F2O59JGANWQX3V6C,3ZZSZV2CUDWUFZWNZFJH1U94BF9GS1,Review HIT Appeals,Review rejected HITs with appeals and decide whether the HIT should have been rejected,{},$0.01 ,Wed Apr 24 16:53:23 PDT 2019,3,BatchId:235466;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 16:53:23 PDT 2019,,,3H7Z272LXAGWLSJ7FZBONLCR0E0PLW,A9UIN25Y2HNGP,Approved,Thu Apr 25 14:49:14 PDT 2019,Thu Apr 25 14:57:25 PDT 2019,Sun Apr 28 14:57:25 PDT 2019,,,,491,100% (42/42),100% (42/42),100% (42/42),3P7RGTLO6ED72IIBNVGEYLLCHHIAKW,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:44 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:44 PST 2019,,,37TD41K0AH9V50PA2KQ8JMYY42ECS7,A3RS7UCO7CQ74R,Approved,Thu Jan 17 01:17:19 PST 2019,Thu Jan 17 01:22:32 PST 2019,Sun Jan 20 01:22:32 PST 2019,2019-01-20 09:22:38 UTC,,,313,100% (189/189),100% (164/164),100% (164/164),obedience.n.02,obedience,the trait of being willing to obey,"manageable, bad, disobedient, dutiful, noncompliant",multifaceted,atypical,hunger,inside,alien,obese,conspicuous,analytical,authorized,monochrome,dutiful,self-willed,wilful,submissive,noncompliant,far-flung,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,"I tried to do the best I could, but the set up was more than a little confusing.","No, the task should not have been rejected",,
3S8A4GJRD5COK7F2O59JGANWQX3V6C,3ZZSZV2CUDWUFZWNZFJH1U94BF9GS1,Review HIT Appeals,Review rejected HITs with appeals and decide whether the HIT should have been rejected,{},$0.01 ,Wed Apr 24 16:53:23 PDT 2019,3,BatchId:235466;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 16:53:23 PDT 2019,,,3RJSC4XJ133FVMC26RGRRVFM6GI50B,A2FXYB7WSH6AYI,Approved,Wed Apr 24 17:46:49 PDT 2019,Wed Apr 24 17:47:34 PDT 2019,Sat Apr 27 17:47:34 PDT 2019,,,,45,100% (30/30),100% (30/30),100% (30/30),3P7RGTLO6ED72IIBNVGEYLLCHHIAKW,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:44 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:44 PST 2019,,,37TD41K0AH9V50PA2KQ8JMYY42ECS7,A3RS7UCO7CQ74R,Approved,Thu Jan 17 01:17:19 PST 2019,Thu Jan 17 01:22:32 PST 2019,Sun Jan 20 01:22:32 PST 2019,2019-01-20 09:22:38 UTC,,,313,100% (189/189),100% (164/164),100% (164/164),obedience.n.02,obedience,the trait of being willing to obey,"manageable, bad, disobedient, dutiful, noncompliant",multifaceted,atypical,hunger,inside,alien,obese,conspicuous,analytical,authorized,monochrome,dutiful,self-willed,wilful,submissive,noncompliant,far-flung,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,"I tried to do the best I could, but the set up was more than a little confusing.","Yes, the task should have been rejected",,
3S8A4GJRD5COK7F2O59JGANWQX46VO,3ZZSZV2CUDWUFZWNZFJH1U94BF9GS1,Review HIT Appeals,Review rejected HITs with appeals and decide whether the HIT should have been rejected,{},$0.01 ,Wed Apr 24 16:53:23 PDT 2019,3,BatchId:235466;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 16:53:23 PDT 2019,,,37WLF8U1WSZDRGJKF30E2L8VG976K6,A3O8K08MXAW5C6,Approved,Thu Apr 25 17:01:12 PDT 2019,Thu Apr 25 17:02:49 PDT 2019,Sun Apr 28 17:02:49 PDT 2019,,,,97,100% (59/59),100% (59/59),100% (59/59),3MXX6RQ9EV5TBKZARMBVHZLBJHRP40,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:18 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:18 PST 2019,,,39N5ACM9HENWUA2FYJCNMRSFBWL9PM,A3P57IUDHUKNCE,Approved,Wed Jan 16 15:34:25 PST 2019,Wed Jan 16 15:37:05 PST 2019,Sat Jan 19 15:37:05 PST 2019,2019-01-19 23:37:37 UTC,,,160,100% (100/100),100% (91/91),100% (91/91),similarity.n.01,similarity,the quality of being similar,"mistakable, kindred, confusable, correspondent, corresponding",lawful,unrecognised,invisible,crushed,tight,inside,honourable,user-friendly,static,damaged,confusable,akin,correspondent,corresponding,quasi,seductive,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"I tried to do the best I could, but the set up was more than a little confusing.","No, the task should not have been rejected",,
3S8A4GJRD5COK7F2O59JGANWQX46VO,3ZZSZV2CUDWUFZWNZFJH1U94BF9GS1,Review HIT Appeals,Review rejected HITs with appeals and decide whether the HIT should have been rejected,{},$0.01 ,Wed Apr 24 16:53:23 PDT 2019,3,BatchId:235466;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 16:53:23 PDT 2019,,,3XXU1SWE8P4C1SOJ1N78Z6V8YUJ0AC,A2FXYB7WSH6AYI,Approved,Wed Apr 24 17:58:44 PDT 2019,Wed Apr 24 17:59:12 PDT 2019,Sat Apr 27 17:59:12 PDT 2019,,,,28,100% (30/30),100% (30/30),100% (30/30),3MXX6RQ9EV5TBKZARMBVHZLBJHRP40,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:18 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:18 PST 2019,,,39N5ACM9HENWUA2FYJCNMRSFBWL9PM,A3P57IUDHUKNCE,Approved,Wed Jan 16 15:34:25 PST 2019,Wed Jan 16 15:37:05 PST 2019,Sat Jan 19 15:37:05 PST 2019,2019-01-19 23:37:37 UTC,,,160,100% (100/100),100% (91/91),100% (91/91),similarity.n.01,similarity,the quality of being similar,"mistakable, kindred, confusable, correspondent, corresponding",lawful,unrecognised,invisible,crushed,tight,inside,honourable,user-friendly,static,damaged,confusable,akin,correspondent,corresponding,quasi,seductive,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"I tried to do the best I could, but the set up was more than a little confusing.","Yes, the task should have been rejected",,
3S8A4GJRD5COK7F2O59JGANWQX46VO,3ZZSZV2CUDWUFZWNZFJH1U94BF9GS1,Review HIT Appeals,Review rejected HITs with appeals and decide whether the HIT should have been rejected,{},$0.01 ,Wed Apr 24 16:53:23 PDT 2019,3,BatchId:235466;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 16:53:23 PDT 2019,,,3Z7VU45IP1QD9PH99YR7U45RC72Z1L,A9UIN25Y2HNGP,Approved,Thu Apr 25 15:24:34 PDT 2019,Thu Apr 25 15:25:17 PDT 2019,Sun Apr 28 15:25:17 PDT 2019,,,,43,100% (42/42),100% (42/42),100% (42/42),3MXX6RQ9EV5TBKZARMBVHZLBJHRP40,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:18 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:18 PST 2019,,,39N5ACM9HENWUA2FYJCNMRSFBWL9PM,A3P57IUDHUKNCE,Approved,Wed Jan 16 15:34:25 PST 2019,Wed Jan 16 15:37:05 PST 2019,Sat Jan 19 15:37:05 PST 2019,2019-01-19 23:37:37 UTC,,,160,100% (100/100),100% (91/91),100% (91/91),similarity.n.01,similarity,the quality of being similar,"mistakable, kindred, confusable, correspondent, corresponding",lawful,unrecognised,invisible,crushed,tight,inside,honourable,user-friendly,static,damaged,confusable,akin,correspondent,corresponding,quasi,seductive,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"I tried to do the best I could, but the set up was more than a little confusing.","No, the task should not have been rejected",,
3CESM1J3EKC1ZWF7EFEF2C6AX666WY,3ZZSZV2CUDWUFZWNZFJH1U94BF9GS1,Review HIT Appeals,Review rejected HITs with appeals and decide whether the HIT should have been rejected,{},$0.01 ,Wed Apr 24 16:53:23 PDT 2019,3,BatchId:235466;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 16:53:23 PDT 2019,,,3IRIK4HM3DTV8I7WNQJGE2VNB0X6CS,A9UIN25Y2HNGP,Approved,Thu Apr 25 15:23:54 PDT 2019,Thu Apr 25 15:24:04 PDT 2019,Sun Apr 28 15:24:04 PDT 2019,,,,10,100% (42/42),100% (42/42),100% (42/42),3MXX6RQ9EV5TBKZARMBVHZLBJHRP40,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:18 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:18 PST 2019,,,3E47SOBEYQW6BMMEX8WUFKSBV1HICK,A2S09R2TB55WBN,Approved,Wed Jan 16 12:17:15 PST 2019,Wed Jan 16 12:18:04 PST 2019,Sat Jan 19 12:18:04 PST 2019,2019-01-19 20:18:37 UTC,,,49,100% (10/10),100% (10/10),100% (10/10),similarity.n.01,similarity,the quality of being similar,"mistakable, kindred, confusable, correspondent, corresponding",lawful,unrecognised,invisible,crushed,tight,inside,honourable,user-friendly,static,damaged,confusable,akin,correspondent,corresponding,quasi,seductive,Yes,No,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,"I tried to do the best I could, but the set up was more than a little confusing.","Yes, the task should have been rejected",,
3CESM1J3EKC1ZWF7EFEF2C6AX666WY,3ZZSZV2CUDWUFZWNZFJH1U94BF9GS1,Review HIT Appeals,Review rejected HITs with appeals and decide whether the HIT should have been rejected,{},$0.01 ,Wed Apr 24 16:53:23 PDT 2019,3,BatchId:235466;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 16:53:23 PDT 2019,,,3V5Q80FXI00JDHSC7VWCVMAHPIB323,A2FXYB7WSH6AYI,Approved,Wed Apr 24 18:19:57 PDT 2019,Wed Apr 24 18:22:21 PDT 2019,Sat Apr 27 18:22:21 PDT 2019,,,,144,100% (30/30),100% (30/30),100% (30/30),3MXX6RQ9EV5TBKZARMBVHZLBJHRP40,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:18 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:18 PST 2019,,,3E47SOBEYQW6BMMEX8WUFKSBV1HICK,A2S09R2TB55WBN,Approved,Wed Jan 16 12:17:15 PST 2019,Wed Jan 16 12:18:04 PST 2019,Sat Jan 19 12:18:04 PST 2019,2019-01-19 20:18:37 UTC,,,49,100% (10/10),100% (10/10),100% (10/10),similarity.n.01,similarity,the quality of being similar,"mistakable, kindred, confusable, correspondent, corresponding",lawful,unrecognised,invisible,crushed,tight,inside,honourable,user-friendly,static,damaged,confusable,akin,correspondent,corresponding,quasi,seductive,Yes,No,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,"I tried to do the best I could, but the set up was more than a little confusing.","Yes, the task should have been rejected",,
3CESM1J3EKC1ZWF7EFEF2C6AX666WY,3ZZSZV2CUDWUFZWNZFJH1U94BF9GS1,Review HIT Appeals,Review rejected HITs with appeals and decide whether the HIT should have been rejected,{},$0.01 ,Wed Apr 24 16:53:23 PDT 2019,3,BatchId:235466;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 16:53:23 PDT 2019,,,3Y9N9SS8L1K6GRQS4KGTR51LM91D3N,A23441R746K5OU,Approved,Wed Apr 24 22:05:20 PDT 2019,Wed Apr 24 22:07:05 PDT 2019,Sat Apr 27 22:07:05 PDT 2019,,,,105,100% (23/23),100% (23/23),100% (23/23),3MXX6RQ9EV5TBKZARMBVHZLBJHRP40,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:18 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:18 PST 2019,,,3E47SOBEYQW6BMMEX8WUFKSBV1HICK,A2S09R2TB55WBN,Approved,Wed Jan 16 12:17:15 PST 2019,Wed Jan 16 12:18:04 PST 2019,Sat Jan 19 12:18:04 PST 2019,2019-01-19 20:18:37 UTC,,,49,100% (10/10),100% (10/10),100% (10/10),similarity.n.01,similarity,the quality of being similar,"mistakable, kindred, confusable, correspondent, corresponding",lawful,unrecognised,invisible,crushed,tight,inside,honourable,user-friendly,static,damaged,confusable,akin,correspondent,corresponding,quasi,seductive,Yes,No,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,"I tried to do the best I could, but the set up was more than a little confusing.","Yes, the task should have been rejected",,
3IWA71V4TKPGOWKXOKA14VKH68C6XR,3ZZSZV2CUDWUFZWNZFJH1U94BF9GS1,Review HIT Appeals,Review rejected HITs with appeals and decide whether the HIT should have been rejected,{},$0.01 ,Wed Apr 24 16:53:23 PDT 2019,3,BatchId:235466;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 16:53:23 PDT 2019,,,337RC3OW08B9QCG31BKNTD19M21VLN,A9UIN25Y2HNGP,Approved,Thu Apr 25 15:23:07 PDT 2019,Thu Apr 25 15:23:51 PDT 2019,Sun Apr 28 15:23:51 PDT 2019,,,,44,100% (42/42),100% (42/42),100% (42/42),3VLL1PIENQORTHBYXFO6MVTUA7YOZU,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:17 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:17 PST 2019,,,3GU1KF0O4I1FI3HCW3QJDXN5ZV8BPG,A1RUURPQJ14A8X,Approved,Wed Jan 16 13:30:06 PST 2019,Wed Jan 16 13:42:46 PST 2019,Sat Jan 19 13:42:46 PST 2019,2019-01-19 21:43:37 UTC,,,760,100% (120/120),100% (110/110),100% (110/110),criticality.n.02,criticality,a critical state; especially the point at which a nuclear reaction is self-sustaining,"supercritical, critical, noncritical",rich,horrible,despicable,potent,unpolluted,courteous,honourable,east,noble,profit-making,noncritical,supercritical,critical,,,hard-hitting,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,,,"I tried to do the best I could, but the set up was more than a little confusing.","No, the task should not have been rejected",,
